cell_id,area,perimeter,eccentricity,solidity,major_axis_length,minor_axis_length,orientation,centroid_y,centroid_x,roundness,pos_x_norm,pos_y_norm,axis_vec_x,axis_vec_y,x_norm,y_norm,patch_x,patch_y,patch_id,cluster_id,x,y
2101,409.0,75.59797974644667,0.7217015921090253,0.9623529411764706,27.486493854014416,19.02626961507934,1.1578414384903806,1643.5794621026894,689.9682151589242,0.8993169782950747,0.24065860312484275,0.575281575814732,0.40131757343346236,0.9159389746339422,0.24065860312484275,0.575281575814732,0,1,"(1, 0)",0,689.9682151589242,1643.5794621026894
2102,657.0,93.59797974644665,0.610138419085618,0.9747774480712166,32.51183115364279,25.75895598124762,1.2221487654203544,1646.5996955859969,1070.3531202435313,0.9424152037190319,0.3733355843193342,0.5763387103906185,0.34162705030672025,0.9398356018467962,0.3733355843193342,0.5763387103906185,1,1,"(1, 1)",0,1070.3531202435313,1646.5996955859969
2103,444.0,81.35533905932738,0.4531141804887745,0.9446808510638298,25.48910370502864,22.72232493015783,0.30231880007571754,1646.0157657657658,1683.2702702702702,0.8429866856894898,0.5871190339275445,0.5761343247342547,0.9546486691204972,0.2977346445183419,0.5871190339275445,0.5761343247342547,1,1,"(1, 1)",2,1683.2702702702702,1646.0157657657658
2104,522.0,85.11269837220809,0.3844035414016397,0.9666666666666667,27.16928097449924,25.081733687365475,-0.822752033067516,1647.197318007663,400.323754789272,0.9055066586060635,0.13963158520728008,0.5765478886971169,0.6802064888639363,-0.7330205539460648,0.13963158520728008,0.5765478886971169,0,1,"(1, 0)",0,400.323754789272,1647.197318007663
2105,772.0,105.9827560572969,0.7339575246727827,0.9625935162094763,38.164499143816236,25.92115115468681,0.5417661561798419,1652.8665803108809,1171.2137305699482,0.8636877228876214,0.40851542747469416,0.5785322297202943,0.8567992996486865,0.5156500364797042,0.40851542747469416,0.5785322297202943,1,1,"(1, 1)",2,1171.2137305699482,1652.8665803108809
2106,442.0,77.11269837220809,0.5289790204740851,0.9671772428884027,25.78244030880094,21.87987868967661,0.21565604053151746,1647.4660633484164,1733.5723981900453,0.934071954141024,0.6046642477119097,0.5766419542696593,0.9768362194166154,0.21398831845653185,0.6046642477119097,0.5766419542696593,1,1,"(1, 1)",2,1733.5723981900453,1647.4660633484164
2107,489.0,82.66904755831214,0.516026470814317,0.9644970414201184,27.230085989806348,23.324546545523003,1.4068519873989471,1646.9795501022495,784.6666666666666,0.8991514624089675,0.2736891059179165,0.5764716661190933,0.163210916664065,0.9865912003873112,0.2736891059179165,0.5764716661190933,0,1,"(1, 0)",0,784.6666666666666,1646.9795501022495
2108,549.0,87.01219330881976,0.43418494987200085,0.9614711033274956,27.89538216925995,25.128822784862564,1.0815285494826448,1648.431693989071,1281.2021857923498,0.9112173418591379,0.4468790323656609,0.5769799418932695,0.46997969792862476,0.8826772250006899,0.4468790323656609,0.5769799418932695,1,1,"(1, 1)",2,1281.2021857923498,1648.431693989071
2109,279.0,60.04163056034261,0.6447762116485909,0.9721254355400697,21.571856814473584,16.488910390409302,-0.06712566211350743,1646.652329749104,2772.641577060932,0.9725436698154081,0.9670880980331119,0.5763571332688499,0.9977479185627357,-0.06707526372462932,0.9670880980331119,0.5763571332688499,2,1,"(1, 2)",1,2772.641577060932,1646.652329749104
2110,545.0,94.76955262170047,0.883465820018988,0.934819897084048,38.948384594507715,18.247147542836217,0.1988715029563582,1657.6733944954128,374.14495412844036,0.7625506671698324,0.13050050719513093,0.5802146988083349,0.9802901514860596,0.1975632022909082,0.13050050719513093,0.5802146988083349,0,1,"(1, 0)",0,374.14495412844036,1657.6733944954128
2111,563.0,93.25483399593902,0.4617948525212206,0.929042904290429,29.156810504922305,25.861704910780034,0.6561559054356018,1654.0550621669627,1389.3019538188278,0.813533707968574,0.48458386948686005,0.5789482191693954,0.7923432679754487,0.6100755245819868,0.48458386948686005,0.5789482191693954,1,1,"(1, 1)",2,1389.3019538188278,1654.0550621669627
