cell_id,area,perimeter,eccentricity,solidity,major_axis_length,minor_axis_length,orientation,centroid_y,centroid_x,roundness,pos_x_norm,pos_y_norm,axis_vec_x,axis_vec_y,x_norm,y_norm,patch_x,patch_y,patch_id,cluster_id,x,y
354,576.0,88.42640687119284,0.5755255055583447,0.9696969696969697,30.024334127088604,24.553414952756093,0.8953104219398677,391.61805555555554,256.5104166666667,0.9256960083700827,0.1320177131583462,0.20622330466327307,0.6252765922404532,0.7804032183404718,0.1320177131583462,0.20622330466327307,0,0,"(0, 0)",7,256.5104166666667,391.61805555555554
355,246.0,60.8700576850888,0.826057264440257,0.935361216730038,23.663301087534272,13.336309751173347,0.020047891619321502,390.979674796748,1257.5487804878048,0.8343293942511316,0.64722016494483,0.20588713786032017,0.9997990477514717,0.020046548711697143,0.64722016494483,0.20588713786032017,1,0,"(0, 1)",4,1257.5487804878048,390.979674796748
356,223.0,53.4558441227157,0.5371637676936749,0.9737991266375546,18.39540489531276,15.516118787169853,1.1677767708971505,388.03139013452915,1346.0044843049327,0.9806732819550208,0.6927454885769082,0.20433459196131076,0.3921977579369884,0.919880926353623,0.6927454885769082,0.20433459196131076,2,0,"(0, 2)",4,1346.0044843049327,388.03139013452915
357,318.0,66.62741699796952,0.5154624473771927,0.954954954954955,21.960221084389396,18.81798068067762,1.3134982964007755,388.99056603773585,1533.572327044025,0.9001834625152784,0.7892806624004246,0.2048396872236629,0.25446846029531656,0.9670810734963904,0.7892806624004246,0.2048396872236629,2,0,"(0, 2)",8,1533.572327044025,388.99056603773585
358,672.0,99.84062043356595,0.7708286880421323,0.9559032716927454,36.852252823733316,23.476450890118358,1.3889495892394486,393.20238095238096,1460.6755952380952,0.8471583479502767,0.7517630443839913,0.20705759923769404,0.18084616820456179,0.9835113946699994,0.7517630443839913,0.20705759923769404,2,0,"(0, 2)",4,1460.6755952380952,393.20238095238096
359,405.0,74.52691193458118,0.7249970893914621,0.9688995215311005,27.45339670810741,18.908579953717762,-1.378952664529806,390.41975308641975,1588.7111111111112,0.9163020000394461,0.8176588322754046,0.2055922870386623,0.19066905712912754,-0.9816543743362475,0.8176588322754046,0.2055922870386623,2,0,"(0, 2)",8,1588.7111111111112,390.41975308641975
360,759.0,120.9116882454314,0.9196728024709918,0.935881627620222,50.16545188319399,19.699247758195664,0.26199438251509904,408.67588932806325,447.7799736495389,0.6524016784763517,0.230458040993072,0.21520583956190797,0.9658753395795365,0.2590073906129224,0.230458040993072,0.21520583956190797,0,0,"(0, 0)",7,447.7799736495389,408.67588932806325
361,212.0,56.62741699796952,0.769321188404203,0.925764192139738,20.839983611266536,13.313877753123291,1.4963484767458985,388.95283018867923,1419.9622641509434,0.8307918368113905,0.7308091941075365,0.20481981579182687,0.0743790981217653,0.997230038538046,0.7308091941075365,0.20481981579182687,2,0,"(0, 2)",4,1419.9622641509434,388.95283018867923
362,505.0,90.66904755831214,0.8001616784273509,0.9351851851851852,33.21177409828281,19.919902945426415,-0.5600144427940019,399.0831683168317,286.61386138613864,0.7719392698954625,0.14751099402271675,0.21015438036694664,0.8472474391122169,-0.5311984345965172,0.14751099402271675,0.21015438036694664,0,0,"(0, 0)",7,286.61386138613864,399.0831683168317
363,281.0,61.698484809834994,0.7061242578501484,0.95578231292517,22.49368236778539,15.92750523785514,-0.8806701590426982,393.0818505338078,1053.6192170818506,0.9276137688755745,0.5422641364291563,0.20699412876977769,0.6366344835315185,-0.7711656983933847,0.5422641364291563,0.20699412876977769,1,0,"(0, 1)",4,1053.6192170818506,393.0818505338078
364,421.0,76.18376618407358,0.7177310833423468,0.9700460829493087,27.80645197081945,19.3621996101111,-0.22155951625263767,399.3016627078385,1228.541567695962,0.9115218488538135,0.6322910796170674,0.21026943797147893,0.9755559300891242,-0.2197512850200059,0.6322910796170674,0.21026943797147893,1,0,"(0, 1)",4,1228.541567695962,399.3016627078385
365,128.0,40.970562748477136,0.6803972705320039,0.9552238805970149,14.974744517581321,10.97414376252964,0.7760422497286673,391.390625,1785.9765625,0.9582437056935953,0.9191850553268142,0.20610354133754608,0.7136913672660796,0.7004603002953657,0.9191850553268142,0.20610354133754608,2,0,"(0, 2)",8,1785.9765625,391.390625
366,1197.0,139.53910524340094,0.8389672445891118,0.9614457831325302,53.05354357028898,28.870779224900545,-0.2159108995733606,412.1311612364244,418.6750208855472,0.7725242956080873,0.21547865202550037,0.21702536136725878,0.9767816508351129,-0.21423726704714932,0.21547865202550037,0.21702536136725878,0,0,"(0, 0)",7,418.6750208855472,412.1311612364244
367,185.0,48.04163056034261,0.34983070622062873,0.9585492227979274,15.854744900010001,14.852930118702124,1.2496050018869087,393.0972972972973,1847.3027027027026,1.0072704979898301,0.9507476596514167,0.20700226292643353,0.31569718492066884,0.9488599935887091,0.9507476596514167,0.20700226292643353,2,0,"(0, 2)",8,1847.3027027027026,393.0972972972973
368,708.0,100.9116882454314,0.7260917968204686,0.9685362517099864,36.28301305553815,24.94811911073916,-0.3553425413483491,403.9590395480226,479.50282485875704,0.8736956588133018,0.24678477862004994,0.21272197975146004,0.9375273697401209,-0.34791152752987453,0.24678477862004994,0.21272197975146004,0,0,"(0, 0)",7,479.50282485875704,403.9590395480226
369,458.0,78.18376618407356,0.6259307448583271,0.9703389830508474,27.351641699672832,21.33096129732388,-1.2698644531628578,398.6528384279476,1008.0305676855895,0.9415473558870495,0.5188011156384917,0.20992777168401663,0.29641033110327253,-0.9550606868755767,0.5188011156384917,0.20992777168401663,1,0,"(0, 1)",4,1008.0305676855895,398.6528384279476
370,272.0,60.04163056034261,0.555645445293985,0.9645390070921985,20.437257452107726,16.99193135048686,-0.3849819156079403,398.26838235294116,116.90441176470588,0.9481429325798961,0.06016696436680694,0.20972531982777312,0.9268052242803023,-0.37554237609987295,0.06016696436680694,0.20972531982777312,0,0,"(0, 0)",1,116.90441176470588,398.26838235294116
371,157.0,45.21320343559643,0.7063234824857715,0.9573170731707317,16.818317384796828,11.905505459971943,1.4892330532372193,394.35668789808915,1511.1528662420383,0.9651147634490687,0.7777420824714556,0.2076654491301154,0.08147286943547978,0.9966755598217252,0.7777420824714556,0.2076654491301154,2,0,"(0, 2)",8,1511.1528662420383,394.35668789808915
372,657.0,95.25483399593904,0.6013296941510093,0.9690265486725663,32.44610684698965,25.924471835759906,0.5169017688580333,406.5433789954338,911.1187214611872,0.9099157545164508,0.4689236857751864,0.21408287466847487,0.8693544616211387,0.4941890529538468,0.4689236857751864,0.21408287466847487,1,0,"(0, 1)",4,911.1187214611872,406.5433789954338
373,241.0,57.21320343559643,0.6501814419440625,0.964,20.247496823939677,15.383622405853652,0.13292540966454866,400.94190871369295,1658.1369294605809,0.925197341904192,0.8533900820692645,0.21113317994401945,0.9911784183809482,0.13253430852364959,0.8533900820692645,0.21113317994401945,2,0,"(0, 2)",8,1658.1369294605809,400.94190871369295
374,618.0,93.25483399593905,0.48086232784166005,0.9537037037037037,30.209049698965078,26.487177317141157,0.6181852692173855,406.05663430420714,1736.7864077669904,0.8930085817488072,0.8938684548466239,0.2138265583487136,0.8149315383240406,0.5795572343132408,0.8938684548466239,0.2138265583487136,2,0,"(0, 2)",8,1736.7864077669904,406.05663430420714
375,322.0,64.8700576850888,0.6670814493913638,0.9757575757575757,23.519630413553482,17.521766964717198,-0.06379575400786587,402.7950310559006,879.6335403726708,0.9615617240651106,0.45271926936318624,0.2121090210931546,0.99796574096131,-0.06375248910861092,0.45271926936318624,0.2121090210931546,1,0,"(0, 1)",7,879.6335403726708,402.7950310559006
376,155.0,45.79898987322333,0.604894942587766,0.9567901234567902,15.959182432191549,12.708381330192825,0.6808756764081109,398.76774193548385,1760.1548387096775,0.928602317668336,0.9058954393770857,0.2099882790602864,0.777021801479653,0.6294736849347354,0.9058954393770857,0.2099882790602864,2,0,"(0, 2)",8,1760.1548387096775,398.76774193548385
377,187.0,50.62741699796952,0.7503542978065627,0.9540816326530612,19.088705852311268,12.61831937174701,-0.5712218939669391,401.427807486631,835.0320855614973,0.9168112418081202,0.42976432607385345,0.21138905080917905,0.8412409736921631,-0.540660359358314,0.42976432607385345,0.21138905080917905,1,0,"(0, 1)",7,835.0320855614973,401.427807486631
